33,"<languages><lang_1>Alder</lang_1><lang_2>Age</lang_2><lang_6>Ålder</lang_6><lang_5>Alder</lang_5><lang_4>Ikä</lang_4><lang_3 isDefault=""true"">Age</lang_3><lang_7>Alter</lang_7><lang_8>Leeftijd</lang_8><lang_9>Wiek</lang_9><lang_10>Âge</lang_10></languages>","<settings index=""12"" mandatory=""false"" share=""true""><availability CV=""false"" SuccessionReport=""false"" any=""true"" appraisal=""false"" editableBy=""0"" editableInWorkflow=""0"" exceptionBy=""0"" search=""false"" talentPool=""false"" userprofile=""true"" visibleTo=""-1"" /><settings ccApprovalHLHRForHRA=""false"" ccApprovalHR=""false"" ccApprovalHRForHR=""false"" ccApprovalHRForHRA=""false"" ccApprovalHRForMan=""false"" ccApprovalManager=""false"" ccApprovalSecondLevManForMan=""false"" mandatory=""false"" /><type id=""3"" settings=""2:1#3:0#4:0"" /><restrictions mandatory=""false"" share=""true"" /></settings>","<restrictions mandatory=""false"" share=""true""><settings ccApprovalHRForHRA=""false"" ccApprovalSecondLevManForMan=""false"" mandatory=""false"" ccApprovalHLHRForHRA=""false"" ccApprovalHR=""false"" ccApprovalManager=""false"" ccApprovalHRForMan=""false"" ccApprovalHRForHR=""false"" /><availability editableBy=""0"" editableInWorkflow=""0"" exceptionBy=""0"" /></restrictions>",NULL,1,NULL,NULL,0,384AC187-5765-4B8A-849B-815A7D718117,33
34,"<languages><lang_1>Stillingskode</lang_1><lang_2>Position code</lang_2><lang_6>Befattningskod</lang_6><lang_5>Stillingskode</lang_5><lang_4>Aseman koodi</lang_4><lang_3 isDefault=""true"">Position code</lang_3><lang_7>Positionscode</lang_7><lang_8>Functiecode</lang_8><lang_9>Kod stanowiska</lang_9><lang_10>Code de poste</lang_10></languages>","<settings history=""true"" index=""23"" mandatory=""false""><availability CV=""false"" SuccessionReport=""false"" any=""true"" appraisal=""false"" editableBy=""7"" editableInWorkflow=""0"" search=""false"" talentPool=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""1"" settings="""" /></settings>",,NULL,1,NULL,NULL,0,362E2985-FE1D-4D19-AA7F-92E31BB56FBF,34
35,"<languages><lang_1>Grunnlønn</lang_1><lang_2>Basic salary</lang_2><lang_6> Grundlön</lang_6><lang_5>Grundløn</lang_5><lang_4>Peruspalkka</lang_4><lang_3 isDefault=""true"">Basic salary</lang_3><lang_7>Grundgehalt</lang_7><lang_8>Basissalaris</lang_8><lang_9>Wynagrodzenie podstawowe</lang_9><lang_10>Salaire de base</lang_10></languages>","<settings cbCCNotifyHRForMan=""false"" ccApprovalHRForMan=""false"" ccNotifyHRForMan=""false"" ccOverrideEmailTextsHRForHRA=""false"" ccOverrideEmailTextsHRForMan=""false"" collectCCNotifyHRForMan=""false"" history=""true"" index=""1"" mandatory=""false"" newRoleProfileIfUnique=""false""><availability CV=""false"" SuccessionReport=""false"" any=""true"" appraisal=""false"" editableBy=""79"" editableInWorkflow=""78"" exceptionBy=""12"" requestSubordinate=""true"" search=""false"" talentPool=""false"" userprofile=""true"" visibleTo=""7"" /><settings calculatedField=""false"" fieldAvailableForAbsenceSetupLimit=""false"" unique=""false"" /><type id=""3"" settings=""2:1#4:3#3:0#8:0"" /></settings>",,NULL,3,NULL,NULL,0,4F4B60B8-B746-461C-B2B5-3D519AF8994B,35
36,"<languages><lang_1>Markedsverdi</lang_1><lang_2>Market value</lang_2><lang_6> Marknadsvärde</lang_6><lang_5>Markedsværdi</lang_5><lang_4>Markkina-arvo</lang_4><lang_3 isDefault=""true"">Market value</lang_3><lang_7>Marktwert</lang_7><lang_8>Marktwaarde</lang_8><lang_9>Wartość rynkowa</lang_9><lang_10>Valeur marchande</lang_10></languages>","<settings history=""true"" index=""6"" mandatory=""false""><availability CV=""false"" SuccessionReport=""false"" any=""true"" appraisal=""false"" editableBy=""79"" editableInWorkflow=""78"" search=""false"" talentPool=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""3"" settings="""" /></settings>",,NULL,3,NULL,NULL,0,86A60C3D-BF78-446F-A324-0A9816A7CE3D,36
37,"<languages><lang_1>Startdato i ACME</lang_1><lang_2 isDefault=""true"">Start date in ACME</lang_2><lang_6>Startdatum i ACME</lang_6><lang_5>Ansættelsesdato</lang_5><lang_4>Palkkauspäivä</lang_4><lang_3>Start date in ACME</lang_3><lang_7>Anstellungsdatum</lang_7><lang_8>Datum van indiensttreding</lang_8><lang_9>Data zatrudnienia</lang_9><lang_10>Date d’embauche</lang_10></languages>","<settings history=""true"" index=""19""><availability CV=""false"" any=""true"" appraisal=""false"" editableBy=""76"" editableInWorkflow=""76"" exceptionBy=""76"" requestSubordinate=""true"" search=""false"" userprofile=""true"" visibleTo=""76"" /><type id=""6"" settings="""" /></settings>",,NULL,2,NULL,NULL,0,404E3FCE-1173-4810-9067-D346AEDBD442,37
38,"<languages><lang_1>Sluttdato i ACME</lang_1><lang_2>End date in ACME</lang_2><lang_6>Slutdatum i ACME</lang_6><lang_5>Slutdato</lang_5><lang_4>Työsuhteen päättymispäivä</lang_4><lang_3 isDefault=""true"">End date in ACME</lang_3><lang_7>Kündigungsdatum</lang_7><lang_8>Beëindigingsdatum</lang_8><lang_9>Data wypowiedzenia umowy o pracę</lang_9><lang_10>Date de résiliation</lang_10></languages>","<settings history=""true"" index=""21""><availability CV=""false"" any=""true"" appraisal=""false"" editableBy=""76"" editableInWorkflow=""76"" exceptionBy=""76"" search=""false"" userprofile=""true"" visibleTo=""76"" /><type id=""6"" settings="""" /></settings>",,NULL,2,NULL,NULL,0,EFE97724-6549-4795-B9A6-01F3124FFDC5,38
39,"<languages><lang_1>Tid i selskapet</lang_1><lang_2>Length of service</lang_2><lang_6>Tid i bolaget</lang_6><lang_5>Tid i selskabet</lang_5><lang_4>Työssäoloaika</lang_4><lang_3 isDefault=""true"">Length of service</lang_3><lang_7>Dienstdauer</lang_7><lang_8>Lengte dienstverband</lang_8><lang_9>Staż pracy</lang_9><lang_10>Durée du service</lang_10></languages>","<settings index=""22"" mandatory=""false""><availability CV=""false"" any=""true"" appraisal=""true"" editableBy=""0"" editableInWorkflow=""0"" exceptionBy=""0"" search=""false"" userprofile=""true"" visibleTo=""76"" /><type id=""3"" settings=""2:1#3:0#4:0"" /><settings ccApprovalHLHRForHRA=""false"" ccApprovalHR=""false"" ccApprovalHRForHR=""false"" ccApprovalHRForHRA=""false"" ccApprovalHRForMan=""false"" ccApprovalManager=""false"" ccApprovalSecondLevManForMan=""false"" mandatory=""false"" /></settings>","<restrictions mandatory=""false""><settings ccApprovalHRForHRA=""false"" ccApprovalSecondLevManForMan=""false"" mandatory=""false"" ccApprovalHLHRForHRA=""false"" ccApprovalHR=""false"" ccApprovalManager=""false"" ccApprovalHRForMan=""false"" ccApprovalHRForHR=""false"" /><availability editableBy=""0"" editableInWorkflow=""0"" exceptionBy=""0"" /></restrictions>",NULL,2,NULL,NULL,0,08C73CD8-61B9-4876-B27A-F9B06F8FFD9D,39
40,"<languages><lang_1>Stillingsprosent</lang_1><lang_2>Percentage of FTE</lang_2><lang_6>Sysselsättningsgrad</lang_6><lang_5>Beskæftigelsesgrad</lang_5><lang_4>Prosenttia kokopäiväisestä työajasta</lang_4><lang_3 isDefault=""true"">Percentage of FTE</lang_3><lang_7>Prozent von FTE</lang_7><lang_8>Percentage van FTE</lang_8><lang_9>Część etatu</lang_9><lang_10>Pourcentage d’ETP</lang_10></languages>","<settings history=""true"" index=""23"" mandatory=""false""><availability CV=""false"" SuccessionReport=""false"" any=""true"" appraisal=""false"" editableBy=""14"" editableInWorkflow=""6"" requestSubordinate=""true"" search=""false"" talentPool=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""3"" settings=""2:1#3:0#4:0#8:1"" /></settings>",,NULL,2,NULL,NULL,0,3629970E-CD57-44E9-924A-C0CB4943CB8C,40
41,"<languages><lang_1>Grunnlønn – beløp</lang_1><lang_2>Basic salary – amount</lang_2><lang_6>Grundlön – belopp</lang_6><lang_5>Grundløn – beløb</lang_5><lang_4>Peruspalkka - määrä</lang_4><lang_3 isDefault=""true"">Basic salary – amount</lang_3><lang_7>Grundgehalt – Betrag</lang_7><lang_8>Basissalaris – bedrag</lang_8><lang_9>Wynagrodzenie zasadnicze – kwota</lang_9><lang_10>Salaire de base – montant</lang_10></languages>","<settings index=""25"" mandatory=""false""><availability CV=""false"" SuccessionReport=""false"" any=""false"" appraisal=""false"" editableBy=""0"" editableInWorkflow=""0"" search=""false"" talentPool=""false"" userprofile=""false"" visibleTo=""15"" /><type id=""3"" settings="""" /></settings>","<restrictions mandatory=""false""><settings ccApprovalHRForHRA=""false"" mandatory=""false"" ccApprovalHLHRForHRA=""false"" ccApprovalHR=""false"" ccApprovalManager=""false"" ccApprovalHRForMan=""false"" ccApprovalHRForHR=""false"" /><availability editableBy=""0"" editableInWorkflow=""0"" exceptionBy=""0"" /></restrictions>",NULL,1,NULL,NULL,0,D55240C8-0D4D-4303-B37D-8FDD2D6B543C,41
42,"<languages><lang_1>Grunnlønn – valuta</lang_1><lang_2>Basic salary – currency</lang_2><lang_6>Grundlön – valuta</lang_6><lang_5>Grundløn – valuta</lang_5><lang_4>Peruspalkan valuutta</lang_4><lang_3 isDefault=""true"">Basic salary – currency</lang_3><lang_7>Grundgehalt – Währung</lang_7><lang_8>Basissalaris – valuta</lang_8><lang_9>Wynagrodzenie podstawowe – waluta</lang_9><lang_10>Salaire de base – devise</lang_10></languages>","<settings index=""27"" mandatory=""false""><availability CV=""false"" SuccessionReport=""false"" any=""false"" appraisal=""false"" editableBy=""0"" editableInWorkflow=""0"" search=""false"" talentPool=""false"" userprofile=""false"" visibleTo=""15"" /><type id=""5"" settings=""5:48"" /></settings>","<restrictions mandatory=""false""><settings ccApprovalHRForHRA=""false"" mandatory=""false"" ccApprovalHLHRForHRA=""false"" ccApprovalHR=""false"" ccApprovalManager=""false"" ccApprovalHRForMan=""false"" ccApprovalHRForHR=""false"" /><availability editableBy=""0"" editableInWorkflow=""0"" exceptionBy=""0"" /></restrictions>",NULL,1,NULL,NULL,0,8F4DDC5C-B2B7-4CFD-B384-ACA58ED9B95D,42
43,"<languages><lang_1>Jobbfamilie</lang_1><lang_2>Job family</lang_2><lang_6>Jobbfamilj</lang_6><lang_5>Jobfamilie</lang_5><lang_4>Töiden ryhmä</lang_4><lang_3 isDefault=""true"">Job family</lang_3><lang_7>Stellenfamilie</lang_7><lang_8>Functiegroep</lang_8><lang_9>Rodzina funkcji zawodowych</lang_9><lang_10>Famille de fonctions</lang_10></languages>","<settings index=""29"" mandatory=""false""><availability CV=""false"" EmpScore=""false"" SuccessionReport=""false"" any=""false"" appraisal=""false"" calibration=""false"" editableBy=""0"" editableInWorkflow=""0"" requestSubordinate=""false"" search=""false"" talentPool=""false"" userprofile=""false"" visibleTo=""0"" /><type id=""5"" settings=""5:72"" /></settings>","<restrictions mandatory=""false""><settings ccApprovalHRForHRA=""false"" ccApprovalSecondLevManForMan=""false"" mandatory=""false"" ccApprovalHLHRForHRA=""false"" ccApprovalHR=""false"" ccApprovalManager=""false"" ccApprovalHRForMan=""false"" ccApprovalHRForHR=""false"" /><availability editableBy=""0"" editableInWorkflow=""0"" exceptionBy=""0"" /></restrictions>",NULL,1,NULL,NULL,0,E65CD5F5-E67F-4B72-96B3-CB15DF392C9F,43
44,"<languages><lang_1>Tittel</lang_1><lang_2>Title</lang_2><lang_3 isDefault=""true"">Title</lang_3><lang_6>Titel</lang_6><lang_5>Titel</lang_5><lang_4>Työnimike</lang_4><lang_7>Titel</lang_7><lang_8>Titel</lang_8><lang_9>Tytuł</lang_9><lang_10>Titre</lang_10></languages>","<settings ccApprovalHR=""true"" ccApprovalHRForMan=""false"" ccApprovalManager=""false"" ccNotifyHR=""false"" ccNotifyHRForMan=""false"" ccNotifyManager=""false"" ccOverrideEmailTextsHR=""false"" ccOverrideEmailTextsHRForHRA=""false"" ccOverrideEmailTextsHRForMan=""false"" ccOverrideEmailTextsManager=""false"" collectCCNotifyHR=""false"" collectCCNotifyHRForMan=""false"" collectCCNotifyManager=""false"" history=""true"" index=""24"" mandatory=""false"" newRoleProfileIfUnique=""false""><availability CV=""false"" SuccessionReport=""false"" any=""true"" appraisal=""false"" editableBy=""15"" editableInWorkflow=""15"" requestSubordinate=""true"" search=""false"" talentPool=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""1"" settings="""" /></settings>",,NULL,1,NULL,NULL,0,4C5D59CE-BE1E-42B4-8B5A-D8F5A1E203F2,44
45,"<languages><lang_1>Primærprofil</lang_1><lang_2>Primary profile</lang_2><lang_6>Primärprofil</lang_6><lang_5>Primærprofil</lang_5><lang_4>Ensisijainen profiili</lang_4><lang_3 isDefault=""true"">Primary profile</lang_3><lang_7>Primärprofil</lang_7><lang_8>Primair profiel</lang_8><lang_9>Profil podstawowy</lang_9><lang_10>Profil principal</lang_10></languages>","<settings history=""false"" index=""6"" mandatory=""false""><availability CV=""false"" SuccessionReport=""false"" any=""false"" appraisal=""false"" editableBy=""4"" editableInWorkflow=""4"" search=""false"" talentPool=""false"" userprofile=""false"" visibleTo=""-1"" /><type id=""5"" settings="""" /></settings>",,NULL,0,NULL,NULL,0,D1370778-4655-4CA0-A3E6-6E450BE234F4,45
46,"<languages><lang_1>Primærprofil-ID</lang_1><lang_2>Primary profile ID</lang_2><lang_6>Primärprofil-ID</lang_6><lang_5>Primærprofil-ID</lang_5><lang_4>Ensisijaisen profiilin tunnus</lang_4><lang_3 isDefault=""true"">Primary profile ID</lang_3><lang_7>Primärprofil-ID</lang_7><lang_8>ID primair profiel</lang_8><lang_9>Identyfikator profilu podstawowego</lang_9><lang_10>ID de profil principal</lang_10></languages>","<settings history=""false"" index=""32"" mandatory=""false""><availability CV=""false"" SuccessionReport=""false"" any=""false"" appraisal=""false"" editableBy=""0"" editableInWorkflow=""0"" search=""false"" talentPool=""false"" userprofile=""false"" visibleTo=""0"" /><type id=""1"" settings="""" /></settings>",,NULL,1,NULL,NULL,0,9F813529-EBB0-4DAB-B1AE-0E316346F480,46
47,"<languages><lang_1>Profil-ID</lang_1><lang_2>Profile ID</lang_2><lang_6>Profil-ID</lang_6><lang_5>Profil-ID</lang_5><lang_4>Profiilin tunnus</lang_4><lang_3 isDefault=""true"">Profile ID</lang_3><lang_7>Profil-ID</lang_7><lang_8>Profiel-ID</lang_8><lang_9>identyfikator profilu</lang_9><lang_10>ID de profil</lang_10></languages>","<settings history=""true"" index=""37"" share=""false"" unique=""true""><availability CV=""false"" any=""true"" appraisal=""false"" editableBy=""15"" editableInWorkflow=""15"" exceptionBy=""15"" search=""true"" share=""false"" unique=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""1"" settings="""" /><restrictions share=""false"" unique=""true"" /></settings>","<restrictions unique=""true"" share=""false""><availability unique=""false"" share=""false"" /></restrictions>",NULL,1,NULL,NULL,0,3F1823FA-354A-4BC9-B21B-204F16E250D9,47
49,"<languages><lang_1>Ansattstatus</lang_1><lang_2>Employment status</lang_2><lang_6>Medarbetarstatus</lang_6><lang_5>Medarbejderstatus</lang_5><lang_4>Työllisyyden tila</lang_4><lang_3 isDefault=""true"">Employment status</lang_3><lang_7>Beschäftigungsstatus</lang_7><lang_8>Aanstellingsstatus</lang_8><lang_9>Status zatrudnienia</lang_9><lang_10>Statut d’emploi</lang_10></languages>","<settings history=""false"" index=""9"" mandatory=""false"" share=""false"" unique=""false""><availability CV=""false"" SuccessionReport=""false"" any=""true"" appraisal=""false"" calibration=""false"" editableBy=""0"" editableInWorkflow=""0"" exceptionBy=""0"" requestSubordinate=""false"" schedulableBy=""0"" search=""false"" talentPool=""false"" userprofile=""true"" visibleTo=""-1"" /><settings ccApprovalHLHRForHRA=""false"" ccApprovalHR=""false"" ccApprovalHRForHR=""false"" ccApprovalHRForHRA=""false"" ccApprovalHRForMan=""false"" ccApprovalManager=""false"" ccApprovalSecondLevManForMan=""false"" /><type id=""5"" settings="""" /><restrictions mandatory=""false"" share=""false"" unique=""false"" /></settings>","<restrictions mandatory=""false"" unique=""false"" share=""false""><settings ccApprovalHR=""false"" ccApprovalSecondLevManForMan=""false"" ccApprovalManager=""false"" ccApprovalHRForMan=""false"" ccApprovalHRForHR=""false"" ccApprovalHRForHRA=""false"" ccApprovalHLHRForHRA=""false"" /><availability editableBy=""0"" editableInWorkflow=""0"" requestSubordinate=""false"" exceptionBy=""0"" schedulableBy=""0"" /></restrictions>",NULL,1,NULL,NULL,0,BB86556C-1F8B-4D2D-B437-5D15879CF957,49
50,"<languages><lang_1>Lønnstype</lang_1><lang_2>Type of pay</lang_2><lang_6>Löneform</lang_6><lang_5>Løntype</lang_5><lang_4>Palkan tyyppi</lang_4><lang_3 isDefault=""true"">Type of pay</lang_3><lang_7>Vergütungstyp</lang_7><lang_8>Loontype</lang_8><lang_9>Rodzaj wynagrodzenia</lang_9><lang_10>Type de rémunération</lang_10></languages>","<settings index=""26""><availability any=""true"" editableBy=""14"" editableInWorkflow=""6"" search=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""5"" settings=""5:76"" /></settings>",,NULL,1,NULL,NULL,0,F2AE11A5-69E5-4A02-9A19-DA192714A793,50
51,"<languages><lang_1>Arbeidstid pr uke</lang_1><lang_2>Weekly work hours</lang_2><lang_4>Viikoittainen työaika</lang_4><lang_3 isDefault=""true"">Weekly work hours</lang_3><lang_7>Wöchentliche Arbeitsstunden</lang_7><lang_8>Wekelijkse werkuren</lang_8><lang_9>Godziny pracy w tygodniu</lang_9><lang_10>Heures de travail hebdomadaires</lang_10></languages>","<settings history=""true"" index=""30"" newRoleProfileIfUnique=""false""><availability any=""true"" editableBy=""15"" editableInWorkflow=""15"" search=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""5"" settings=""5:77"" /></settings>",,NULL,1,NULL,NULL,0,7BE1AB20-AF63-4FBB-9D35-1F082E63FA0E,51
101,"<languages><lang_1>Brukernavn</lang_1><lang_2>Username</lang_2><lang_3 isDefault=""true"">Username</lang_3><lang_6>Användarnamn</lang_6><lang_5>Brugernavn</lang_5><lang_4>Käyttäjänimi</lang_4><lang_7>Benutzername</lang_7><lang_8>Gebruikersnaam</lang_8><lang_9>Nazwa użytkownika</lang_9><lang_10>Nom d’utilisateur</lang_10></languages>","<settings history=""false"" index=""2"" mandatory=""false"" newRoleProfileIfUnique=""true"" share=""true"" unique=""true""><availability CV=""false"" SuccessionReport=""false"" any=""true"" appraisal=""false"" editableBy=""8"" editableInWorkflow=""8"" requestSubordinate=""true"" search=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""1"" settings="""" /><restrictions share=""true"" unique=""true"" /></settings>","<restrictions unique=""true"" share=""true""><availability /></restrictions>",NULL,0,NULL,NULL,0,3B48FC9D-F65E-4B52-A368-42B7AF1D5932,101
102,"<languages><lang_1>Passord</lang_1><lang_2>Password</lang_2><lang_6>Lösenord</lang_6><lang_5>Adgangskode</lang_5><lang_4>Salasana</lang_4><lang_3 isDefault=""true"">Password</lang_3><lang_7>Passwort</lang_7><lang_8>Wachtwoord</lang_8><lang_9>Hasło</lang_9><lang_10>Mot de passe</lang_10></languages>","<settings index=""1""><availability CV=""false"" EmpScore=""false"" SuccessionReport=""false"" any=""false"" appraisal=""false"" calibration=""false"" editableBy=""79"" editableInWorkflow=""79"" exceptionBy=""0"" requestSubordinate=""false"" schedulableBy=""0"" search=""false"" talentPool=""false"" userprofile=""false"" visibleTo=""0"" /><type id=""1"" settings="""" /></settings>","<restrictions><settings ccApprovalHR=""false"" ccApprovalSecondLevManForMan=""false"" ccApprovalHRForHRA=""false"" ccApprovalHLHRForHRA=""false"" ccApprovalManager=""false"" ccApprovalHRForMan=""false"" ccApprovalHRForHR=""false"" /><availability requestSubordinate=""false"" userprofile=""false"" search=""false"" appraisal=""false"" CV=""false"" EmpScore=""false"" talentPool=""false"" SuccessionReport=""false"" calibration=""false"" visibleTo=""0"" exceptionBy=""0"" schedulableBy=""0"" /></restrictions>",NULL,0,NULL,NULL,0,C2CFCB54-2581-4D57-BDD7-44778DCDC497,102
103,"<languages><lang_1>Brukerkontostatus</lang_1><lang_2>User account status</lang_2><lang_6>Användarkonto status</lang_6><lang_5>Brugerkonto status</lang_5><lang_4>Käyttäjätilin tila</lang_4><lang_3 isDefault=""true"">User account status</lang_3><lang_7>Status des Benutzerkontos</lang_7><lang_8>Status gebruikersaccount</lang_8><lang_9>Stan konta użytkownika</lang_9><lang_10>Statut du compte utilisateur</lang_10></languages>","<settings history=""true"" index=""3""><availability CV=""false"" any=""true"" appraisal=""false"" editableBy=""8"" editableInWorkflow=""2"" exceptionBy=""0"" search=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""5"" settings="""" /><settings ccApprovalHR=""false"" ccApprovalHRForHR=""true"" ccApprovalHRForMan=""true"" ccApprovalManager=""false"" /></settings>","<restrictions><settings ccApprovalHR=""false"" ccApprovalManager=""false"" ccApprovalHRForMan=""true"" ccApprovalHRForHR=""true"" /><settings ccApprovalHR=""false"" ccApprovalManager=""false"" ccApprovalHRForMan=""true"" ccApprovalHRForHR=""true"" /><availability editableBy=""78"" editableInWorkflow=""78"" exceptionBy=""78"" appraisal=""false"" CV=""false"" /></restrictions>",NULL,0,NULL,NULL,0,005DAA73-6CC1-4E45-9213-118B75829C43,103
104,"<languages><lang_1>Språk</lang_1><lang_2>Language</lang_2><lang_6>Språk</lang_6><lang_5>Sprog</lang_5><lang_4>Kieli</lang_4><lang_3 isDefault=""true"">Language</lang_3><lang_7>Sprache</lang_7><lang_8>Taal</lang_8><lang_9>Język</lang_9><lang_10>Langue</lang_10></languages>","<settings index=""4"" share=""true""><availability CV=""false"" EmpScore=""false"" any=""true"" appraisal=""false"" editableBy=""7"" editableInWorkflow=""4"" search=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""5"" settings="""" /><restrictions share=""true"" /></settings>","<restrictions share=""true"" />",NULL,0,NULL,NULL,0,2DAF26F0-9BA3-4E0C-A9FE-0BDE1F9553D7,104
105,"<languages><lang_1>Datoformat</lang_1><lang_2>Date format</lang_2><lang_6>Datumformat</lang_6><lang_5>Datoformat</lang_5><lang_4>Päivämäärän muoto</lang_4><lang_3 isDefault=""true"">Date format</lang_3><lang_7>Datumsformat</lang_7><lang_8>Datumindeling</lang_8><lang_9>Format daty</lang_9><lang_10>Format de date</lang_10></languages>","<settings index=""5"" share=""true""><availability CV=""false"" any=""true"" appraisal=""false"" editableBy=""15"" editableInWorkflow=""4"" search=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""5"" settings="""" /></settings>","<restrictions share=""true"" />",NULL,0,NULL,NULL,0,765D7D8D-9DA3-4C7E-A3EB-36426A46FC4D,105
1001,Performance Contract,"<settings index=""18""><availability CV=""false"" editableInWorkflow=""0"" EmpScore=""false"" appraisal=""false"" editableBy=""0"" search=""false"" userprofile=""false"" visibleTo=""71"" /><type id=""8"" /></settings>",NULL,1,1,NULL,NULL,1,NULL,NULL
1002,Authorisations documents,"<settings index=""20""><availability CV=""false"" editableInWorkflow=""0"" EmpScore=""false"" appraisal=""false"" editableBy=""0"" search=""false"" userprofile=""false"" visibleTo=""-1"" /><type id=""9"" /></settings>",NULL,1,1,NULL,NULL,1,NULL,NULL
1003,"<languages><lang_3 isDefault=""true"">Employment contract</lang_3><lang_6>Anställningsavtal</lang_6><lang_1>Arbeidsavtale</lang_1></languages>","<settings cbCCNotifyHR=""false"" cbCCNotifyManager=""false"" ccApprovalHR=""true"" ccApprovalManager=""false"" ccNotifyHR=""false"" ccNotifyManager=""false"" ccOverrideEmailTextsHR=""false"" collectCCNotifyHR=""false"" index=""1"" newRoleProfileIfUnique=""false""><availability CV=""false"" EmpScore=""false"" any=""true"" appraisal=""false"" editableBy=""15"" editableInWorkflow=""15"" requestSubordinate=""false"" search=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""8"" settings="""" /></settings>",NULL,NULL,4,NULL,NULL,0,NULL,NULL
1004,Annual salary,"<settings history=""true"" index=""1""><availability EmpScore=""true"" editableInWorkflow=""78"" any=""true"" editableBy=""78"" schedulableBy=""12"" userprofile=""true"" visibleTo=""79"" /><type id=""3"" settings=""2:0#3:0#4:2"" /></settings>",NULL,1,3,NULL,NULL,1,NULL,NULL
1005,"<languages><lang_3 isDefault=""true"">Currency</lang_3><lang_6>Valuta</lang_6><lang_1>Valuta</lang_1></languages>","<settings history=""true"" index=""2""><availability EmpScore=""false"" any=""false"" editableBy=""78"" editableInWorkflow=""78"" requestSubordinate=""false"" schedulableBy=""12"" userprofile=""false"" visibleTo=""79"" /><type id=""5"" settings=""5:48"" /><validation category="""" rule="""" /></settings>",NULL,NULL,3,NULL,NULL,0,NULL,NULL
1006,"<languages><lang_3 isDefault=""true"">Benefits</lang_3><lang_6>Förmåner</lang_6><lang_1>Goder</lang_1></languages>","<settings history=""true"" index=""5""><availability any=""true"" editableBy=""79"" editableInWorkflow=""78"" requestSubordinate=""true"" userprofile=""true"" visibleTo=""79"" /><type id=""12"" settings=""12:10849"" /></settings>",NULL,NULL,3,NULL,NULL,0,NULL,NULL
1007,"<languages><lang_3 isDefault=""true"">Benchmark salary code</lang_3><lang_6>Benchmark lönekod</lang_6><lang_1>Benchmark lønnskode</lang_1></languages>","<settings history=""true"" index=""3""><availability any=""true"" editableBy=""76"" editableInWorkflow=""76"" userprofile=""true"" visibleTo=""78"" /><validation category="""" rule="""" /><type id=""1"" /></settings>",NULL,NULL,3,NULL,NULL,0,NULL,NULL
1008,"<languages><lang_3 isDefault=""true"">Bank details</lang_3><lang_6>Bankuppgifter</lang_6><lang_1>Bankdetaljer</lang_1></languages>","<settings history=""true"" index=""4""><availability any=""true"" editableBy=""7"" editableInWorkflow=""1"" requestSubordinate=""true"" userprofile=""true"" visibleTo=""-1"" /><type id=""3"" settings=""2:0#3:0#4:0"" /></settings>",NULL,NULL,3,NULL,NULL,0,NULL,NULL
1009,"<languages><lang_3 isDefault=""true"">Number of children </lang_3><lang_1>Antall barn</lang_1><lang_6>Antal barn</lang_6></languages>","<settings index=""17"" mandatory=""false"" newRoleProfileIfUnique=""false""><availability any=""true"" editableBy=""79"" editableInWorkflow=""79"" userprofile=""true"" visibleTo=""-1"" /><type id=""3"" settings=""2:1#3:0#4:0#8:0"" /></settings>",NULL,NULL,1,NULL,NULL,0,NULL,NULL
1010,"<languages><lang_3 isDefault=""true"">Emergency contact</lang_3><lang_6>Kontaktinformation i en nödsituation</lang_6><lang_1>Informasjon om pårørende</lang_1></languages>","<settings cbCCNotifyManager=""false"" ccApprovalManager=""true"" ccNotifyManager=""true"" collectCCNotifyManager=""false"" history=""true"" index=""19"" newRoleProfileIfUnique=""false"" share=""false""><availability any=""true"" editableBy=""79"" editableInWorkflow=""79"" userprofile=""true"" visibleTo=""79"" /><type id=""2"" /></settings>",NULL,NULL,1,NULL,NULL,0,NULL,NULL
1011,"<languages><lang_3 isDefault=""true"">Home address</lang_3><lang_6>Hemadress</lang_6><lang_1>Hjemmeadresse</lang_1></languages>","<settings index=""18""><availability any=""true"" editableBy=""79"" editableInWorkflow=""79"" requestSubordinate=""false"" userprofile=""true"" visibleTo=""79"" /><type id=""1"" settings=""6:3"" /></settings>",NULL,NULL,1,NULL,NULL,0,NULL,NULL
1012,"<languages><lang_3 isDefault=""true"">Authorizations</lang_3><lang_1>Fullmakter</lang_1></languages>","<settings index=""2""><availability any=""true"" editableBy=""79"" editableInWorkflow=""79"" requestSubordinate=""false"" userprofile=""true"" visibleTo=""-1"" /><type id=""9"" /></settings>",NULL,NULL,4,NULL,NULL,0,NULL,NULL
